record_type,port_path,status,classification,priority,sha1,sha256,reference_count,original_paths,notes,width,height,mode,bit_depth_estimate,has_alpha,alpha_min,alpha_max,transparent_pixels,partial_alpha_pixels,parse,frametime,interpolate,explicit_frames,frame_spec
PORT,block/vis_interface.png.mcmeta,EXTRA,ADAPTED_OR_NEW,P1,05d4c019443c5e4d90812492ef706d0958ddfb20,9b53d9769418604cb936e1e76b0a8264741f7229dcc4674d5343d484925b1c4b,0,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",,,,,,,,,,OK,3,False,0,[]
PORT,block/vis_relay.png,MATCH,EXACT_TC4_COPY,P1,76c1d7ae243cd21830847e71f7af6b8687bd9c79,22412becfcf1fed7c379edaf42ee67e98c1dd672d5da633fec83b5e8d6648339,4,textures/models/node_converter.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,485,0,,,,,
PORT,block/void_essentia_jar.png,MATCH,EXACT_TC4_COPY,P0,1ada5dcc4c15ed103f7eef64b57dc65d4f4c76d1,9ebf9a0b6f7f41e44c2537713d7c6f0bc45c17af1f75c434fc754f3841b6d643,1,textures/blocks/jar_side_void.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,124,120,,,,,
PORT,block/woodplain.png,MATCH,EXACT_TC4_COPY,P1,99405cfcf780bd2ce830dac19797149ceac45d8c,3344f48acac3f396a4b2608e1c694427540def6ed7a2075b6f196d362e14a0a6,2,textures/blocks/woodplain.png,Byte-exact copy of an original TC4 asset.,16,16,RGB,24,False,255,255,0,0,,,,,
PORT,gui/arcane.png,MATCH,EXACT_TC4_COPY,P2,98c490c1bf88f44c5aa2668b0c432cffc02c0093,76e97ee95228a28dfbfe6635f5544c4dfb421e13f01bb7c8abc4c6770709f91b,1,textures/gui/arcane.png,Byte-exact copy of an original TC4 asset.,128,128,RGBA,32,True,0,232,13201,3183,,,,,
PORT,gui/arcane_workbench.png,MATCH,EXACT_TC4_COPY,P2,00cb21e747285c6e583cf68f9d13a339145e906c,e354cc24f893d7c6c4de0599c8f24d94d8781f50d66498a66ea2befc1004bec9,0,textures/gui/gui_arcaneworkbench.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,27622,3204,,,,,
PORT,gui/aspect_native_color_swatch.png,EXTRA,ADAPTED_OR_NEW,P2,d743781c0ce99264d31710e21e128761bc798094,396378c53b880e7ec7b2fa2bcdec86bf2d2048c9fd845b1b189ea11f7a2b623d,0,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",192,64,RGBA,32,False,255,255,0,0,,,,,
PORT,gui/bottomless_pouch.png,EXTRA,ADAPTED_OR_NEW,P2,ba2d25905e98ffbdbcccedef7727f8cde30fc365,6065056a50f54a4563b321ebb672c3c2809908b5463090109e6e05493b2455a5,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,True,0,255,4354,2317,,,,,
PORT,gui/essentia_drive.png,EXTRA,ADAPTED_OR_NEW,P2,0a1fe045c1f5758786e434aa33d7ff4ff8ae27e1,15ed7f7c1370f376983bf8e7d6575a8c56dd004ecc3b06ec8b924e904c0dedb5,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,True,0,255,21378,0,,,,,
PORT,gui/essentia_terminal.png,EXTRA,ADAPTED_OR_NEW,P2,ae4097890d1cc6b48cf30f91e1fcb31f27a72497,b64f2be9fe5b3fe8eed6173bda7486d1681dc4741c140fe0086416b16ff8fd0f,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,True,0,255,27829,0,,,,,
PORT,gui/gui_alchemyfurnace.png,MATCH,EXACT_TC4_COPY,P2,15c8876ef3d529d03b9db86edd5bb5ca2b2e014e,2ee76890acafbed524ac4905e76fe0a6957a5dc2555e2ab55f3c0697019f6dde,2,textures/gui/gui_alchemyfurnace.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,42786,1330,,,,,
PORT,gui/gui_arcanebore.png,MATCH,EXACT_TC4_COPY,P2,9f325928250cebd68a37d205326459c29d11d3dc,55d92e67bc3583cc18d7c1ee80345ddb51fc5ef0fece41c132e8c90171108de5,1,textures/gui/gui_arcanebore.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,47180,0,,,,,
PORT,gui/gui_arcaneworkbench.png,MATCH,EXACT_TC4_COPY,P2,00cb21e747285c6e583cf68f9d13a339145e906c,e354cc24f893d7c6c4de0599c8f24d94d8781f50d66498a66ea2befc1004bec9,1,textures/gui/gui_arcaneworkbench.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,27622,3204,,,,,
PORT,gui/gui_decontable.png,MATCH,EXACT_TC4_COPY,P2,2e1124e329f802162e404d6c44850c585214b797,6c26e086c30eab750571a42933b95d6a83adf315161df8f0388ad61594224d40,2,textures/gui/gui_decontable.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,42891,956,,,,,
PORT,gui/gui_focuspouch.png,MATCH,EXACT_TC4_COPY,P2,6b50d333255cd30f6751add4577b7c136bdaba44,d5002659e6972d7c982c3a3667fad6a6310a10ccfb935db9c82cdf695870137a,1,textures/gui/gui_focuspouch.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,30896,3717,,,,,
PORT,gui/gui_pech.png,MATCH,EXACT_TC4_COPY,P2,50a869f98f3d670fe9c994f2d786c0da9b470e2a,ab8fa98f0d5fc76516e79de387ebd33b0d0565c6b8c26b1077598d55cd75f71d,1,textures/gui/gui_pech.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,46482,569,,,,,
PORT,gui/gui_research.png,MATCH,EXACT_TC4_COPY,P2,b6b0e597600c70be00bfb550180891a8929488f1,c4b87469a14935ae2a1472c32814560cc0d637c9ba59ebb20314a251a37ae9b3,1,textures/gui/gui_research.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,42237,5392,,,,,
PORT,gui/gui_researchback.png,MATCH,EXACT_TC4_COPY,P2,3f31248582578850eed4493123f02fb79d7671d9,570354933458b8073478db2d03b1a7b7b9496c51e42ffd4ff140dcf1114e8c89,21,textures/gui/gui_researchback.png,Byte-exact copy of an original TC4 asset.,512,512,RGB,24,False,255,255,0,0,,,,,
PORT,gui/gui_researchbackeldritch.png,MATCH,EXACT_TC4_COPY,P2,e344befc40e33a4716516ee209836edf2c865357,6500110c9f988ddf33bd577e73dc2ec566f15c7057857e306b5c69488f394df4,5,textures/gui/gui_researchbackeldritch.png,Byte-exact copy of an original TC4 asset.,512,512,RGB,24,False,255,255,0,0,,,,,
PORT,gui/gui_researchbook.png,MATCH,EXACT_TC4_COPY,P2,4a691945de3f761284ea7768c883625e2ce858c2,6c0ab436415fb985e4aa0a27f8c67ea651ae078623d2b4dc05d5edb99630a921,43,textures/gui/gui_researchbook.png,Byte-exact copy of an original TC4 asset.,512,512,RGBA,32,True,0,255,78024,10806,,,,,
PORT,gui/gui_researchbook_overlay.png,MATCH,EXACT_TC4_COPY,P2,830f0e5f8f70070f7b672b9cb413dc871ee26679,40b5aeea15fd2003f579dc717accebb0348dafa6837789f51e80e80bfbf22c58,1,textures/gui/gui_researchbook_overlay.png,Byte-exact copy of an original TC4 asset.,512,512,RGBA,32,True,0,245,223677,38467,,,,,
PORT,gui/gui_spa.png,MATCH,EXACT_TC4_COPY,P2,4d7c933dadf4d0e7f865b426a1f8585f3dd69d6d,770041f59e175222c3f827747dfcc112a73b47022ccff2ff7fad3b1ef82d8ddf,2,textures/gui/gui_spa.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,44525,1323,,,,,
PORT,gui/gui_thaumatorium.png,MATCH,EXACT_TC4_COPY,P2,13abe7ec1d41dd49e5263233c6232456c8005598,f48c5cd0df5794245d08366d340552fc99c0bf913f0e1aa7a6a88e656fcf273a,1,textures/gui/gui_thaumatorium.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,37543,2314,,,,,
PORT,gui/gui_wandtable.png,MATCH,EXACT_TC4_COPY,P0,4c0109cd826c00ba9ef5620120e7bfee7c88fa23,8b79d0d79f2ad4bd957882bcc659b7fefa2c49f4cb795cc4dd45e3f4b457d8da,2,textures/gui/gui_wandtable.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,29019,3272,,,,,
PORT,gui/guigolem.png,MATCH,EXACT_TC4_COPY,P2,e5b33257ce2da0daf49410a053b9f0c2bc62c395,42b28f98ead0bd6c8838ffb9672aa712fc4c0cb32e86c0d5dd89304530c487b9,1,textures/gui/guigolem.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,44121,258,,,,,
PORT,gui/guihandmirror.png,MATCH,EXACT_TC4_COPY,P2,a774ec607fdfe7ad860bd4adf53ca4317f1eaaeb,cfd54c70774a48242492a12e2352c7f609b807d3489650b8960b8a08a6a55206,2,textures/gui/guihandmirror.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,47422,31,,,,,
PORT,gui/guihoverharness.png,MATCH,EXACT_TC4_COPY,P2,2aa45955af0a331c87730db0c14d6bb57630020c,a77ec2dd01bfee77358b07964243547b397e6c1ae2077e070feec98e546a0a84,1,textures/gui/guihoverharness.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,45698,407,,,,,
PORT,gui/guiresearchtable2.png,MATCH,EXACT_TC4_COPY,P2,1619e2048800b2f42d1d2ea9ccc298965240048e,e783af1bd575b806fb119b140567786157ff43036e8d9a661780230a0aab3619,2,textures/gui/guiresearchtable2.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,4188,43952,,,,,
PORT,gui/guitrunkbase.png,MATCH,EXACT_TC4_COPY,P0,e09f969506f01e6649019380741058c52cd7c6a3,51d873273df58fb160bb2df36b56a8aaded84938e75439afa0995fede3f473cc,1,textures/gui/guitrunkbase.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,31354,2156,,,,,
PORT,gui/hex1.png,MATCH,EXACT_TC4_COPY,P2,dc5541e1129b7ffa8cc8bbef4bc334ad12df10e4,15bb8a6632e311ed040bc0a12cd6c7b1e61276b908fbe72e89f60bb485e14733,1,textures/gui/hex1.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,249,596,428,,,,,
PORT,gui/hex2.png,MATCH,EXACT_TC4_COPY,P2,ed2bf2457800782d9314ed15b4b635e1637ad704,d7d53cb26082c665c5b8d6595ed06e5755c293f185ff567d2015d0dd3fe33034,1,textures/gui/hex2.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,143,472,552,,,,,
PORT,gui/hud.png,MATCH,EXACT_TC4_COPY,P2,904076713cda702f1314110d974f8c70f222251e,c55711b7bc8bb853809650f36da2775077cac7d513b8d7a94a290a4f23146175,1,textures/gui/hud.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,60361,3517,,,,,
PORT,gui/osmotic_enchanter.png,EXTRA,ADAPTED_OR_NEW,P2,b2a9a705806d0bb8543c31c3a297110b80d7896e,ba4c2d586976f5543e135b1dcba9e65b9a52ba20ed5a9282ab2bbca2a1d07786,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,True,0,255,43606,410,,,,,
PORT,gui/pech_trade.png,MATCH,EXACT_TC4_COPY,P2,50a869f98f3d670fe9c994f2d786c0da9b470e2a,ab8fa98f0d5fc76516e79de387ebd33b0d0565c6b8c26b1077598d55cd75f71d,1,textures/gui/gui_pech.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,46482,569,,,,,
PORT,gui/research_table.png,MATCH,EXACT_TC4_COPY,P2,1619e2048800b2f42d1d2ea9ccc298965240048e,e783af1bd575b806fb119b140567786157ff43036e8d9a661780230a0aab3619,0,textures/gui/guiresearchtable2.png,Byte-exact copy of an original TC4 asset.,256,256,RGBA,32,True,0,255,4188,43952,,,,,
PORT,gui/research_table_overlay.png,EXTRA,ADAPTED_OR_NEW,P2,110ee9bf21431cf80672e4adb2ef9f1408c2c740,a12dbbd081a44c7949b2994f5d40a503092f668d441aaf7123921113f1ee243b,0,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,False,255,255,0,0,,,,,
PORT,gui/summon_tablet.png,EXTRA,ADAPTED_OR_NEW,P2,3d7a05c40ddb2b1e32b68a2a443893faa90b9e8f,31e56b8d6bcf6a8672348fea00cf2891354c950b5592b75001ce31e4d962b6f7,0,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,False,255,255,0,0,,,,,
PORT,gui/thaumonomicon.png,MATCH,EXACT_TC4_COPY,P2,4a691945de3f761284ea7768c883625e2ce858c2,6c0ab436415fb985e4aa0a27f8c67ea651ae078623d2b4dc05d5edb99630a921,0,textures/gui/gui_researchbook.png,Byte-exact copy of an original TC4 asset.,512,512,RGBA,32,True,0,255,78024,10806,,,,,
PORT,gui/transvector_interface.png,EXTRA,ADAPTED_OR_NEW,P2,487aa83eacd384a8022663bd60fbe465cbdecbc9,e6e6a5576352e5800b351fadd655635066d490f67efabdc7b4e2628be5fc13f5,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",256,256,RGBA,32,True,0,255,48254,0,,,,,
PORT,item/addon_completion_ledger.png,EXTRA,ADAPTED_OR_NEW,P1,e521a3826ff6b594f52c0cd6bfacf4607da329bf,169c18182351dd0903bd31d1952da5e2b7e4c315a584a409bcafb4f0a88eb8ef,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",32,32,RGBA,32,True,0,255,348,4,,,,,
PORT,item/advanced_essentia_speed_card.png,EXTRA,ADAPTED_OR_NEW,P1,f8eb5390f49160d8cd6f87a3eb5cbee2dfeb855f,f26625f3124ba33af4e7025b4f4e555c6dca31c0f081222ce808b7f5e6c91d9c,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,0,255,140,0,,,,,
PORT,item/aer_shard.png,EXTRA,ADAPTED_OR_NEW,P1,6f5ff68888b3cc0f424c54f9c4bb00d9ed18db1a,03b03863b2cbf5ed2f1ca5eca2844844af2492492e4ab7c271680c1108d5d619,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,0,255,172,0,,,,,
PORT,item/alchemy_dust.png,MATCH,EXACT_TC4_COPY,P1,29f9d1583f7e7c99c86e1ab3a2e248fc8d59a58a,ee85fd5e08131b47e044b98b25557195706a48b4529d9e85e03db23ec156f6a3,1,textures/items/dust.png,Byte-exact copy of an original TC4 asset.,16,128,RGBA,32,True,0,255,1344,0,,,,,
PORT,item/alchemy_dust.png.mcmeta,MATCH,EXACT_TC4_COPY,P1,cca609e89643ffbbfd26e84fc1fdcdb22a1fff09,46ce491c9af28e0981d590f95aff1ebf97ca8d843ca427120d4637bdb17d02bd,0,textures/items/bath_salts.png.mcmeta | textures/items/dust.png.mcmeta | textures/items/primal_crusher.png.mcmeta,Byte-exact copy of an original TC4 asset.,,,,,,,,,,OK,2,False,0,[]
PORT,item/amber.png,MATCH,EXACT_TC4_COPY,P1,b2cf2acccabb411da758bd71394c7cddc734b497,3b4c53adfba8273d7360c9cdc4ee4d06a80337f2628b71424c0dbcaaa9c4e311,1,textures/items/amber.png,Byte-exact copy of an original TC4 asset.,16,16,RGBA,32,True,0,255,152,0,,,,,
PORT,item/aqua_shard.png,EXTRA,ADAPTED_OR_NEW,P1,4f6195d0cfe8b3efefcba60867190d8b1f3f5980,15dbc07adeb0c033a19d1ef8c050bcedf6216c5d4b814c2bb5472b1b5bbef501,1,,"No byte-identical TC4 core asset; may be a modern adaptation, generated asset, migration/add-on resource, or a true visual deviation.",16,16,RGBA,32,True,0,255,172,0,,,,,
PORT,item/aspect_aer.png,MATCH,EXACT_TC4_COPY,P2,18fbd4604033f97d6308f8c6cb4f508e6c5784f0,572e4b1bdc3ef4c525a7bc6f8cdedaa0ac0786841cfbbd7ba914dfc8945cb750,1,textures/aspects/aer.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,90,790,,,,,
PORT,item/aspect_alienis.png,MATCH,EXACT_TC4_COPY,P2,1aa68d332ec33a34ed273233cdc0ede26f88afe8,7c10b65637a0d19cf16174006029a65b96265fe6655723a1fb55208cfdf6dd2c,0,textures/aspects/alienis.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,136,845,,,,,
PORT,item/aspect_aqua.png,MATCH,EXACT_TC4_COPY,P2,c22353a890bd0aa6e89b3b1afec3cc3230bcd471,541b2fabbf7e259a4310c34af98dc216483fb9532fc090efc65d7a89259ab60e,1,textures/aspects/aqua.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,209,737,,,,,
PORT,item/aspect_arbor.png,MATCH,EXACT_TC4_COPY,P2,795eac94df3b4a829360ba233742ef99e4b44285,69cd10d403c41bf9946d3882ebcd2822a9cd0a912fd4c806729589f2ff674a43,0,textures/aspects/arbor.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,216,584,,,,,
PORT,item/aspect_auram.png,MATCH,EXACT_TC4_COPY,P2,5ba872ba30f8a4041c54e20124a07a61583011f8,86bddcbf7b5ef9fb26cb73d1a0d989c914f18d60912144c3ff78e5dbd7b33930,0,textures/aspects/auram.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,410,468,,,,,
PORT,item/aspect_bestia.png,MATCH,EXACT_TC4_COPY,P2,bb6d68468f08a7414c060623e716463361f27ad3,d23a6ffe75659bdcb8f514d63be3797050b63bf646a37f433f44f6b30aa4495c,0,textures/aspects/bestia.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,386,460,,,,,
PORT,item/aspect_cognitio.png,MATCH,EXACT_TC4_COPY,P2,40b5c1cf00dedaf5f3af7622145f8ba165f1615e,098ffccf1f9c7a9d587b37209879e8ee33b52299690aadfc220177e91dc6d3f4,0,textures/aspects/cognitio.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,247,589,,,,,
PORT,item/aspect_corpus.png,MATCH,EXACT_TC4_COPY,P2,64506b700befa20a66d0bb1a53d198ba735b42ab,363f4fbba7d88cd360ce668e720a9a3d479952235c290d555780057695a5a9d5,0,textures/aspects/corpus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,496,339,,,,,
PORT,item/aspect_exanimis.png,MATCH,EXACT_TC4_COPY,P2,38554abb011653f06ba53fb34d7e753a9108b495,07b87ff10fca2dd083896cd06030439709d6816fae21cb2f1a162c9a7da95974,0,textures/aspects/exanimis.png,Byte-exact copy of an original TC4 asset.,32,32,LA,16,True,0,255,174,626,,,,,
PORT,item/aspect_fabrico.png,MATCH,EXACT_TC4_COPY,P2,4743e668c28744cac966b7367bbcd1679e3ddd4d,6ab7bcc19e766a4c6924967effcdf86b39787cbf0b29fdf720ff27097cc39d03,0,textures/aspects/fabrico.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,354,541,,,,,
PORT,item/aspect_fames.png,MATCH,EXACT_TC4_COPY,P2,a4a10a4cb878afbade6df63a180ee827e4f7c757,df9cf0beb0f4506c67c4bd5efd2aa73a886e76319fc1988094c6cf468acae54f,0,textures/aspects/fames.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,393,539,,,,,
PORT,item/aspect_gelum.png,MATCH,EXACT_TC4_COPY,P2,44f791de06f0e0de9a3984c6eb726a69aa68d931,3b25e7d5c0c940bf5854f30c5e5ab9da4993370d3b10ed46d21606c23f2af958,0,textures/aspects/gelum.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,135,725,,,,,
PORT,item/aspect_herba.png,MATCH,EXACT_TC4_COPY,P2,c0163778861c7aa9ab5381043ff2ef8446b59701,ff431f768d780e2599015325c21081dc65fd4565ea68778b51a7553f0d5f69fd,0,textures/aspects/herba.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,262,481,,,,,
PORT,item/aspect_humanus.png,MATCH,EXACT_TC4_COPY,P2,0baa77ed4780a82ef206ea747cd2b76a066e6e54,bf5669ee82b776d43e543aada91cc9106d4d07c55d508647cc670a4ad03ea6d1,0,textures/aspects/humanus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,77,757,,,,,
PORT,item/aspect_ignis.png,MATCH,EXACT_TC4_COPY,P2,043db6dc93aae7230bd4cea1626aacede121eedd,3fa6065d3dcf2ce112fcd5bfebf183db6fa93f17588d437f95258417aea7ae0c,1,textures/aspects/ignis.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,104,842,,,,,
PORT,item/aspect_instrumentum.png,MATCH,EXACT_TC4_COPY,P2,1a0b64e05e4012cba10e4300796450d0e9d51361,f3c591927bf9821e40f06a4f1bd7e746ae423273bc25532ad769e233913d5c91,0,textures/aspects/instrumentum.png,Byte-exact copy of an original TC4 asset.,32,32,LA,16,True,0,255,166,744,,,,,
PORT,item/aspect_iter.png,MATCH,EXACT_TC4_COPY,P2,5c784ce5b89486e2ae80e6189be02af02b570689,094d0c7bb3a096f37a795ff6f14e044f18dcbedf2daae3cb05dbc288a26b9ce9,0,textures/aspects/iter.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,345,464,,,,,
PORT,item/aspect_limus.png,MATCH,EXACT_TC4_COPY,P2,ff66c0ff41b869fd529a675a65c9ba8cccf17836,8330438c84d7d40d796fcdcd94e695b2be46956a88052df7c33e2b64be987468,0,textures/aspects/limus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,338,659,,,,,
PORT,item/aspect_lucrum.png,MATCH,EXACT_TC4_COPY,P2,5f9dabfeb05cbf7b0d992adf2c617cad684aa830,67b4c20bcace1102c6355cecbf4e68399b1e27f535c99fe5af455c8b71b107c1,0,textures/aspects/lucrum.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,363,448,,,,,
PORT,item/aspect_lux.png,MATCH,EXACT_TC4_COPY,P2,ef27afedd11ef37341cb8dff0ecbb10e73779113,ef6d5a8e5515e211bcfd064edba0e457b9900871c4e6252c24cac541f85b9a45,0,textures/aspects/lux.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,536,330,,,,,
PORT,item/aspect_machina.png,MATCH,EXACT_TC4_COPY,P2,b401621958ad1333e9fd8350376e1006b98a65e8,3409397b36185559bd107e974d81f67700d6ed73aaf20bc278693ab74fac2725,0,textures/aspects/machina.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,262,473,,,,,
PORT,item/aspect_messis.png,MATCH,EXACT_TC4_COPY,P2,df28ab758685eea28328cea925fefb1723c2eb33,57ac8e9765539d37f48540ec2561f3412e08ac34830310509032a0c3b1a1e39f,0,textures/aspects/messis.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,117,826,,,,,
PORT,item/aspect_metallum.png,MATCH,EXACT_TC4_COPY,P2,9256be822a7ffc776d7ba1ed46cad89ec52c8f13,c6a10dfa60af0810f3d24c57c78d412fc26f0c1bcf8598384ce01ea6a081a843,1,textures/aspects/metallum.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,428,425,,,,,
PORT,item/aspect_meto.png,MATCH,EXACT_TC4_COPY,P2,787ee8d1e3865e027be820af9648f8903d645289,6788bb14810d909006c99c6aa7ad9154f1ee1105f2c5303e103327caf16f1c16,0,textures/aspects/meto.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,478,410,,,,,
PORT,item/aspect_mortuus.png,MATCH,EXACT_TC4_COPY,P2,db71435c833eee56ddcfb943a4447def799fbfbe,886cee2a8d9c7b1e02d4a583439f520c859290ac52b61c29f2fab7675bb96df2,0,textures/aspects/mortuus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,116,679,,,,,
PORT,item/aspect_motus.png,MATCH,EXACT_TC4_COPY,P2,69a344d364bd6cc4f4041a4e93463e910d8efcfd,add6a0cc3a006885872a3242b3c1d835cb800a2fc8b0150859649938bc27d4a4,0,textures/aspects/motus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,33,836,,,,,
PORT,item/aspect_ordo.png,MATCH,EXACT_TC4_COPY,P2,5ca60b54053740b26d1910ee4b550d98f915ed88,5da1027cdcea8d1d4d922601d953bb4310bed5543b36d74bb07a9f6588bd22d5,1,textures/aspects/ordo.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,94,865,,,,,
PORT,item/aspect_pannus.png,MATCH,EXACT_TC4_COPY,P2,4159dbecf88b494696ffd7a1f9b12bb6fb84ad90,dffd125eae2bcb295fe39eb5ac7fd3ce15272bf46530c37adf64dd5b5b38ac39,0,textures/aspects/pannus.png,Byte-exact copy of an original TC4 asset.,32,32,RGBA,32,True,0,255,306,411,,,,,
